序号,数组1,数组2,数组3
8580,8.012105878507203,8.733644668522551,7.509101467426297
8581,8.014167797500267,8.733704330207638,7.510580284723585
8582,8.01381731657486,8.734527717033052,7.5106644892960395
8583,8.013601636412005,8.734261614755827,7.510830269590812
8584,8.016028201402793,8.735122030872775,7.511066171832663
8585,8.011935016575228,8.735728952781729,7.511984813214377
8586,8.012550511748259,8.735539241834621,7.512605984448187
8587,8.013005119388199,8.736430960292722,7.511353831207352
8588,8.014130188353406,8.737469461809635,7.5123535986102405
8589,8.01511032549664,8.736637371132202,7.513288182754682
8590,8.014260989355044,8.737399402569846,7.511587344686015
8591,8.016081222919034,8.735220699785799,7.510677313770587
8592,8.014850240501218,8.736008343503993,7.509436139213507
8593,8.014563975507073,8.733526040704614,7.509968751479197
8594,8.014853530257522,8.732747052929852,7.510559557961681
8595,8.014169363183651,8.733995058274896,7.510043250592874
8596,8.015310605742055,8.733891031237258,7.513165656000903
8597,8.017596673587018,8.736174496763319,7.511331244546726
8598,8.014651886476342,8.733916850205217,7.512597619526001
8599,8.01390306078749,8.732267222145161,7.512377822203061
8600,8.015726504032243,8.732996072192918,7.510721652947992
8601,8.01501274335867,8.73326762840974,7.512210855460214
8602,8.013343088866405,8.736395206881777,7.511535517078468
8603,8.014017646828389,8.736447593342088,7.511166917686687
8604,8.015717084578105,8.738201886537212,7.511214200115124
8605,8.012761928209608,8.73704786754183,7.510209899315488
8606,8.013983526677881,8.735897517406592,7.512695364783845
8607,8.01342998253568,8.736783655916081,7.510804107113595
8608,8.014217986113996,8.734936751515946,7.511681106878973
8609,8.015904047783263,8.735703482622633,7.511310274681158
8610,8.014586996664024,8.734266485929105,7.5083579862183045
8611,8.015100859227504,8.732940658577286,7.509249713471645
8612,8.014091781843396,8.733649932532984,7.508800785841655
8613,8.01399772528654,8.732432580775766,7.509056743194225
8614,8.014840594187653,8.73314242344156,7.509026545773786
8615,8.013168936686217,8.732945576012957,7.508819665730437
8616,8.015494696012233,8.733920581911901,7.510635024474975
8617,8.015228782197752,8.733993190753722,7.509849726140506
8618,8.0141662289027,8.733984638292696,7.511278221445287
8619,8.016149189494458,8.736699813480564,7.511331355228651
8620,8.013773083195202,8.737374717268901,7.511481999827965
8621,8.014214197506814,8.737539451809905,7.51150064997034
8622,8.014722928411008,8.737483218358895,7.509776373425872
8623,8.013726292310775,8.736941751230926,7.5118690141171305
8624,8.01533893730468,8.736837530456373,7.511071285727604
8625,8.014483516762414,8.735941432127618,7.510611623464874
8626,8.016116747799073,8.735298494599464,7.51060211329846
8627,8.016291489548342,8.733981412407914,7.509780231641287
8628,8.015655984015165,8.733618224481383,7.510030515718847
8629,8.015283974281207,8.732288056583696,7.509363692071398
8630,8.012775253882795,8.73257358748108,7.508211913557191
8631,8.013473511464785,8.732207955338367,7.508544515606997
8632,8.01291312655264,8.732936345720084,7.50816784568891
8633,8.01396089033722,8.733560558178326,7.508233442817094
8634,8.015381972849394,8.734704427478471,7.50957833428681
8635,8.014996872149085,8.736069116619497,7.509411659431028
8636,8.017041185596023,8.735378172132826,7.511170963349047
8637,8.016526058558535,8.736601873946741,7.512002595634472
8638,8.014445535233774,8.736526986460422,7.511234434094312
8639,8.014856862829712,8.735763339884171,7.511587735245438
8640,8.012818843066283,8.737453874552708,7.511734476637353
8641,8.01438995132132,8.735332281241332,7.51240508476915
8642,8.013175642605534,8.73526464714202,7.510799946795293
8643,8.014052808291988,8.734454056384875,7.509959723398447
8644,8.01475583567407,8.733467256530014,7.510664929459478
8645,8.011068412127608,8.733057622475386,7.5072847356639745
8646,8.012179881874859,8.729784629313382,7.506488124191879
8647,8.010155774003865,8.732074958713543,7.509045707057131
8648,8.010480394166995,8.73068010161406,7.507709736904458
8649,8.017760649386636,8.730431417732294,7.507642782618042
8650,8.01588525916647,8.734625037943832,7.505753921220744
8651,8.0171319201089,8.73462419235201,7.509303870592928
8652,8.016143724481124,8.736750153252673,7.509050740696625
8653,8.014040170447405,8.735132212682734,7.509857213532411
8654,8.014041765460611,8.73732174055537,7.511882341888149
8655,8.01351160635883,8.737947072452672,7.510463219329846
8656,8.016063764811598,8.737057145950013,7.511931870807493
8657,8.015262610859919,8.737350217226085,7.509883527748261
8658,8.013708551264875,8.735147499830049,7.511115224802517
8659,8.01504645252254,8.734677200850975,7.510508433096451
8660,8.013028838849959,8.73328708371254,7.509120972113841
8661,8.014974181848451,8.731853461797133,7.51078378092405
8662,8.014965192369022,8.733401067807117,7.509145530116143
8663,8.013639038356331,8.732203999884698,7.509994416548426
8664,8.013594413468812,8.73310699435437,7.509842785102497
8665,8.012572058872127,8.732986699454301,7.5084919037922715
8666,8.014435481694502,8.733343044795497,7.509738999446316
8667,8.014157237845513,8.734788150778982,7.508524404902179
8668,8.013116390135337,8.734629610675869,7.510021612750552
8669,8.015126520936048,8.735727375870686,7.51102022432965
8670,8.01404225599794,8.73621713309171,7.5103981051633895
8671,8.016176160885792,8.737000587928465,7.513178166436671
8672,8.014056725538271,8.736667338395893,7.512193234625321
8673,8.014386528300616,8.736833750605504,7.512178509534875
8674,8.015234251299997,8.737936160413176,7.512761535430348
8675,8.01248788769895,8.736751602339686,7.511751423336026
8676,8.014277609029865,8.735245597346843,7.511844485661075
8677,8.013380919035328,8.733682229131517,7.509168970762091
8678,8.012496184336259,8.73343845406795,7.5097765566210235
8679,8.013581141032947,8.733042972335813,7.509809701989441
8680,8.013126914139082,8.7325284793806,7.508617310751255
8681,8.015000932427075,8.733205602916298,7.5093374923503164
8682,8.014873946546937,8.733403887374422,7.508931903481527
8683,8.013868255314692,8.73393223265224,7.510437248742569
8684,8.015017769172463,8.733126435339813,7.509722050217978
8685,8.011376540640123,8.734178909703065,7.50909335424605
8686,8.01335424832773,8.734296449625838,7.510689745384785
8687,8.014498688500833,8.735154979924427,7.510025740392819
8688,8.013993664395574,8.736175736766459,7.5104774578624856
8689,8.014946588274022,8.735760179208626,7.511329104727958
8690,8.014342894400738,8.73757266387313,7.511506204238218
8691,8.016312726121436,8.736308532199114,7.5123733881021275
8692,8.014946542521278,8.735777759227828,7.511902640818231
8693,8.014587830552495,8.735093194249439,7.510747749996485
8694,8.017806861506074,8.735422131323524,7.51100979414675
8695,8.016445554758585,8.736908715293787,7.511191772095755
8696,8.018150512155977,8.735746008351068,7.512989965825498
8697,8.0181157933154,8.735736366941595,7.509638105631417
8698,8.013546696809247,8.734060620413398,7.511916131684157
8699,8.011038734204108,8.731563314216864,7.513371211199781
8700,8.012150587700445,8.73150304911504,7.511491473969607
8701,8.01508374536377,8.731889194957612,7.51172830095261
8702,8.014925663747237,8.735586779830577,7.511248068455083
8703,8.016010120788463,8.736599736975286,7.511023183677534
8704,8.017331656427032,8.737126594637092,7.51136965320812
8705,8.01555657972406,8.73891161689909,7.510937098658736
8706,8.014980791095095,8.736906943784007,7.512628711228414
8707,8.015356651948526,8.73786398804088,7.511365245313475
8708,8.015374793496425,8.736647889495616,7.511088516561048
8709,8.014967334650194,8.736638431675829,7.512668609404777
8710,8.011809889780151,8.735616562082853,7.5111438980723255
8711,8.014098286756578,8.733871808972728,7.512018475576718
8712,8.013931067241066,8.733726828535099,7.51016311158233
8713,8.014891858626187,8.732740935295967,7.510290245397112
8714,8.015785502124508,8.733197991561104,7.509809443974977
8715,8.01405345161654,8.732687263885314,7.50792964158716
8716,8.016296069137164,8.733323810550022,7.50981618594404
8717,8.015749113260581,8.734322507449406,7.508974928163467
8718,8.01432571533204,8.734171537442828,7.510443129325278
8719,8.015294683329044,8.735095775571489,7.510982352257779
8720,8.013506401033515,8.734886116282551,7.510547829898872
8721,8.01515358091048,8.735983899620862,7.513651055678802
8722,8.014570338697455,8.736280197770574,7.513036942825514
8723,8.013400515450561,8.737190968424086,7.512973043850837
8724,8.014953369383505,8.737571714892908,7.5124433251023035
8725,8.014939100155802,8.736609970051692,7.511719671804671
8726,8.01552133746944,8.736487751210383,7.51285157843263
8727,8.01514531231648,8.735592191029959,7.510488207204028
8728,8.014489648352042,8.736224344123487,7.510141556945453
8729,8.016488154380022,8.734688589926032,7.5092377399037815
8730,8.014113509352486,8.732668072235208,7.50761354337266
8731,8.01497398190546,8.731767437456867,7.507980330903634
8732,8.014204710309034,8.731070863965165,7.5085246297658506
8733,8.015307016590599,8.733207553868223,7.509495761653097
8734,8.016734769613803,8.732900952362694,7.511462267191147
8735,8.016125617115138,8.735244233271912,7.5098368258719335
8736,8.017205173544333,8.736169019719313,7.5116505207111075
8737,8.014956084030912,8.736058902053244,7.511911064441157
8738,8.014837017611164,8.737350535003626,7.511517054775701
8739,8.016764087626413,8.736215362112254,7.512308844349649
8740,8.014166001152208,8.737869300745745,7.511616972892266
8741,8.015569329352267,8.736768099134803,7.5124906819655335
8742,8.01445411768978,8.735921194324629,7.511018714024827
8743,8.016004710826255,8.736992792040782,7.5110989527432555
8744,8.01321927738334,8.73418335064837,7.5118286008121755
8745,8.011589510575522,8.734259853049275,7.508195347392971
8746,8.013244105505374,8.7312667433762,7.507029754725025
8747,8.009354730690939,8.731152912906769,7.508133296758105
8748,8.012112197498423,8.731104132579928,7.50694953629278
8749,8.017068556986798,8.730370283386286,7.507685448185844
8750,8.017352223862014,8.734537402586128,7.505178259144841
8751,8.018041083995579,8.733070291726627,7.507985064017965
8752,8.01585872496426,8.734073983003556,7.5092967234940655
8753,8.01463833584099,8.734328023474351,7.511136832117569
8754,8.015343493112697,8.734380005592412,7.5123430325564176
8755,8.014931357398215,8.736251314860334,7.510643233100356
8756,8.016011649583138,8.73585978809693,7.512601185371887
8757,8.01466735574401,8.73680864368234,7.511014469595419
8758,8.01481309203859,8.736583579143927,7.51096977941744
8759,8.014089551402297,8.737021646914474,7.511181769413893
8760,8.014180516823805,8.736985196912734,7.509608884671638
8761,8.014279299961226,8.735228011184498,7.511375201716638
8762,8.013932213553142,8.734342780309143,7.509365360733677
8763,8.0137731391908,8.733571281604545,7.510661411447198
8764,8.012029366470305,8.733929301863277,7.511380540951024
8765,8.012893812076127,8.732939218747788,7.510440331382369
8766,8.01343021346453,8.73186234809681,7.510349515926643
8767,8.014345420142828,8.733109209207292,7.5092685910458465
8768,8.014138779504032,8.732770528360204,7.509815689930018
8769,8.015242977965055,8.733444973072302,7.510366443806756
8770,8.01448754930957,8.734002363130266,7.510224203832528
8771,8.016366425873724,8.735937230812379,7.512456868514284
8772,8.015165694373874,8.735353673885525,7.512272705189267
8773,8.015104127034244,8.737044386343157,7.513532558826688
8774,8.016135026876068,8.73697454682546,7.51281187932186
8775,8.0128370031365,8.736391327194537,7.511924558222316
8776,8.013496314667501,8.736458492204902,7.5127342032502575
8777,8.012704445679677,8.735213362875552,7.510838643647776
8778,8.011948900900023,8.73565326609195,7.511790506365745
8779,8.013983812541976,8.735933672790326,7.511926168593548
8780,8.014010570105787,8.73545016421529,7.510936008261538
8781,8.015864248347347,8.735206176035215,7.5112907898432475
8782,8.01588491464599,8.733417811695139,7.50982429999024
8783,8.014286134074151,8.733840275819325,7.510387384224405
8784,8.015119049357393,8.732049734600443,7.509906850041247
8785,8.013032371918264,8.732067396537735,7.5096935250087125
8786,8.013261324621416,8.732628130902075,7.509418183545978
8787,8.014959822120424,8.734247863687065,7.509742224087431
8788,8.013513712384071,8.73589856814542,7.50972648062808
8789,8.014432307245924,8.735140866403707,7.510356907193199
8790,8.014712578326352,8.737164184448577,7.510879353199805
8791,8.015033872747132,8.737899042232941,7.512581427133846
8792,8.015158889341826,8.737059895096674,7.513363214985295
8793,8.014971367280372,8.737158644173814,7.5117152137250836
8794,8.016119258395872,8.735699093109334,7.512058732500027
8795,8.017307892156586,8.737925070385657,7.513094740770908
8796,8.01866508393727,8.73781423688734,7.514863730057192
8797,8.019642515445355,8.735771758065425,7.511013150798749
8798,8.015959380220304,8.73642137171666,7.5123767542122755
8799,8.013173330641171,8.733655902737638,7.513603418239995
8800,8.01130349181538,8.732955396553367,7.512091602481678
8801,8.01337253663614,8.731723425375145,7.510439546097656
8802,8.013572423877362,8.733798681260476,7.509466805030808
8803,8.015178740897628,8.734542950056959,7.508478382494399
8804,8.015969335364177,8.733187669110727,7.50981444833585
8805,8.014364200026629,8.735216614149275,7.5101771922326215
8806,8.014751127596227,8.735404866073628,7.512683699883893
8807,8.015819282412275,8.737309909214392,7.512831981273402
8808,8.015916591591877,8.737541988870683,7.5123271793324
8809,8.014421204501417,8.738142967062126,7.5117690179946095
8810,8.013647854462375,8.737701543668221,7.510196430259558
8811,8.014387373776122,8.736968457489231,7.51155587919902
8812,8.014194006583224,8.736156070120751,7.510625704628323
8813,8.014950542183321,8.735994291919397,7.510151767248396
8814,8.015123186647866,8.735129018129182,7.509327150962896
8815,8.01580736871207,8.733482282691329,7.50834137403832
8816,8.015900013887984,8.731484695419715,7.5098406861922715
8817,8.016099457001221,8.731493250014829,7.508984412635501
8818,8.014677490047498,8.732117191845658,7.5095985211749525
8819,8.015216709858686,8.734019496976158,7.510144797220787
8820,8.015117342455952,8.733502235682552,7.508705101722985
8821,8.015073972292713,8.735064623198017,7.510076319168382
8822,8.015484710079361,8.736439590761513,7.509113316122704
8823,8.014001043132586,8.735951880357531,7.510502650070358
8824,8.014314769641418,8.735574078608925,7.511210647545058
8825,8.014541380296595,8.73596863081933,7.511494808552748
8826,8.015100430889078,8.73741896221164,7.513459881625593
8827,8.016433717806708,8.736406427336238,7.512242857043188
8828,8.015574765307825,8.7366572908733,7.511711102918773
8829,8.015272228392389,8.735297841089094,7.510797429776678
8830,8.014059676214439,8.734406784905662,7.5099464845761705
8831,8.01411455624993,8.73467400646598,7.510228269418241
8832,8.013795652938878,8.732569452221608,7.507914282009535
8833,8.014104940075635,8.733272202398268,7.508087520348311
8834,8.015991704239925,8.733758834468533,7.508959381175743
8835,8.015441934148628,8.73340679617415,7.509043373831952
8836,8.0157051995793,8.734291605654981,7.509083052040795
8837,8.01643858388925,8.734532343766887,7.5105776585932915
8838,8.016341122873033,8.73609143095994,7.511302498185524
8839,8.016443526198238,8.734490079074522,7.51156828935573
8840,8.013924868998002,8.73528887567927,7.510757875360872
8841,8.013938630006537,8.736550914992685,7.511771556275395
8842,8.014074359352653,8.73607962676427,7.511636338925828
8843,8.014851170461512,8.738297104063372,7.511514810220178
8844,8.013999452318036,8.735335460118556,7.5105837374566695
8845,8.01208115928228,8.735015407912655,7.509698027470939
8846,8.012448035420752,8.733673432507025,7.509101422040732
8847,8.011276885201406,8.732028848389039,7.5105810556808095
8848,8.011818892702017,8.732187887459729,7.5088474660422175
8849,8.018106208357963,8.731583253839009,7.50817552346002
8850,8.017189251183321,8.734548214752111,7.508347621700459
8851,8.017034758007176,8.732700026141769,7.509150471699687
8852,8.016597277394748,8.732737349951561,7.508525594625879
8853,8.015456819887342,8.734271947353607,7.50925616960506
8854,8.015933162036676,8.733983330743149,7.510693524702181
8855,8.015794511124186,8.736092750199589,7.510098981776255
8856,8.015518124070407,8.735825901939052,7.509921098950511
8857,8.014970374871247,8.735558181127885,7.510866952871449
8858,8.014724291267873,8.735995229290113,7.5106900925199325
8859,8.015282535761209,8.73533806752258,7.512239096623438
8860,8.015172423201548,8.737304022299304,7.511491645567668
8861,8.014265070223615,8.736375422441748,7.512927402932802
8862,8.014034511935055,8.736875587377465,7.511284201498761
8863,8.014397650431897,8.735842294641644,7.5101771937860065
8864,8.013561958611993,8.734669119663076,7.510943470561746
8865,8.014851423464727,8.734980241248774,7.5105581468407845
8866,8.013417382740325,8.73437646267298,7.510165426510129
8867,8.015000036948054,8.734539722775027,7.508942935172675
8868,8.01519509127714,8.733829499427692,7.508806112878838
8869,8.015233654048496,8.733294356983523,7.509677914237308
8870,8.01520759342242,8.73351066884489,7.510166726520501
8871,8.013897025184285,8.733256222473585,7.51123904560342
8872,8.01345205444857,8.733368995771892,7.510882236097525
8873,8.014146218188873,8.735780137427705,7.51210602304574
8874,8.01476092944229,8.73675771812572,7.512041150161755
8875,8.01400240967023,8.73604781724768,7.510230699855828
8876,8.013807844367474,8.737259477125539,7.511413263005882
8877,8.015849258224485,8.737177478141934,7.512065772950965
8878,8.014756426377636,8.73662261736499,7.512996170777336
8879,8.01390852984219,8.736723718110563,7.512342417098044
8880,8.01413016245062,8.736352267017978,7.513208571244941
8881,8.014287694093618,8.736588502244855,7.513831452866123
8882,8.01522773153207,8.734607660435437,7.512598376357689
8883,8.013149656722828,8.733425134175413,7.511715273574709
8884,8.015465274008811,8.733381692640728,7.51025506684719
8885,8.01351151290189,8.732013910343467,7.510454723689149
8886,8.012899685329783,8.732907650593436,7.50919552392355
8887,8.015625175470515,8.732625456684021,7.509065419251572
8888,8.01279929716176,8.735049905244345,7.509956235753496
8889,8.01447920256367,8.734150199561475,7.5110981626030435
8890,8.01560573342813,8.734437076751284,7.511225268384019
8891,8.015693565549663,8.736460532055013,7.511429636715926
8892,8.015014346419223,8.735517774907512,7.512538424512304
8893,8.014202653598343,8.737251481041316,7.513250919768982
8894,8.016348373558506,8.736804909428043,7.513511776967634
8895,8.015330721788155,8.738799598123679,7.515026837287289
8896,8.014105896041608,8.740366669846962,7.5156972816876255
8897,8.018586104007214,8.739301710855797,7.513782372796662
8898,8.015136225076475,8.739455119527827,7.514001060618922
8899,8.011334175966258,8.736104909644403,7.512879992288551
8900,8.009969065237376,8.736548679229044,7.51340167426843
8901,8.011463357821878,8.734398575129779,7.512246760339864
8902,8.01390522018585,8.731943414050358,7.511483609414549
8903,8.015785734960646,8.733449951078917,7.508857355052488
8904,8.015540102918527,8.732099514802224,7.50935301896407
8905,8.01546011232339,8.735091971119619,7.510854293733643
8906,8.013006534037649,8.734338743877743,7.510198868092567
8907,8.015778229778096,8.735558298269902,7.5106933704779735
8908,8.015763234894536,8.737192665270388,7.511165886464284
8909,8.015241776413271,8.737487287912169,7.512860082824407
8910,8.015778959369174,8.737490009235142,7.512382194542977
8911,8.014559054211608,8.73675599831052,7.512242067802632
8912,8.014353457777064,8.736548313412463,7.51318722508473
8913,8.014937880391894,8.737510384810468,7.511727963761041
8914,8.012938716119923,8.73461176483748,7.512219260882178
8915,8.01491425268329,8.734841611194076,7.511446466158829
8916,8.014085212152528,8.7342461235071,7.510644917713645
8917,8.015113163209012,8.734658569079144,7.509238769751148
8918,8.01478798032488,8.73345433121638,7.50756531247489
8919,8.014581718814217,8.732886979671337,7.508138948583949
8920,8.014471246841588,8.733748527686702,7.508165050687237
8921,8.01421198125333,8.732981332901213,7.509302324185863
8922,8.01599847750998,8.733451068108236,7.50947432107802
8923,8.01625774672396,8.734146887898495,7.511420016707738
8924,8.015871818934695,8.73427457354287,7.5127594569932805
8925,8.017095996904674,8.734931139402867,7.512013084624279
8926,8.015560476880655,8.735643284150004,7.511493788018919
8927,8.016633297857073,8.736569763635144,7.510979225321415
8928,8.014658519265403,8.737583744115048,7.510939110693766
8929,8.013867681252984,8.736712974030388,7.511160783073529
8930,8.013993759647304,8.735749523383655,7.510654434849637
8931,8.011827498009673,8.737162916302635,7.511040569920572
8932,8.01462772127376,8.734512993282701,7.511257606243711
8933,8.013189316415207,8.733586531596734,7.50987773723375
8934,8.015379593500679,8.733252161734601,7.510245598768292
8935,8.016068411863035,8.732577565468329,7.509225886852461
8936,8.014824910755284,8.732974767421583,7.508536652930923
8937,8.016444969242725,8.732839160158242,7.5089044693093285
8938,8.014075832020053,8.73344036361056,7.50789573087696
8939,8.013467345782816,8.733338385126265,7.508487694693972
8940,8.014100581123142,8.734328248619542,7.510119603245892
8941,8.0130140516641,8.735230321979094,7.510504785300683
8942,8.015035284330509,8.734977457513843,7.511663785041748
8943,8.014190215711919,8.73709374359657,7.511944621088673
8944,8.014761707181602,8.737033165421462,7.513240899755363
8945,8.013565413162453,8.73516880790272,7.512100915957685
8946,8.010201234978155,8.73523380188355,7.509730066275611
8947,8.012626096988265,8.735957657806514,7.513639090423852
8948,8.010014128779765,8.73549632345676,7.511661186146543
8949,8.011481180615606,8.732286897259351,7.510549537668553
8950,8.015726737933086,8.7324224216881,7.507917939026288
8951,8.0152666419518,8.733102103988873,7.507556518081986
8952,8.014590432210195,8.731847767134488,7.509057584726434
8953,8.013085572684005,8.732950991746723,7.50887135748115
8954,8.014222463060634,8.732518336291625,7.5092001037731775
8955,8.014845311088466,8.73335279385808,7.510003780750921
8956,8.013432914349274,8.733566993448708,7.509748478145523
8957,8.013326922429114,8.732365769463858,7.5110499916002
8958,8.013114410641618,8.735551171715294,7.510399618411668
8959,8.013469873791651,8.734618148191446,7.51084292130813
8960,8.014522926875609,8.736547150861963,7.5102005400458
8961,8.014191628478576,8.736817576333634,7.51027660918856
8962,8.015872959764112,8.736606076549139,7.511176329110866
8963,8.014985646653763,8.737888643265313,7.511410457308482
8964,8.01381173130762,8.736144856556749,7.5116882934577065
8965,8.01512888860611,8.736885446895972,7.511359067092558
8966,8.014351859645167,8.735807413311933,7.510100463757294
8967,8.016681546013025,8.735262320986651,7.509691132757539
8968,8.015726137018708,8.733988826167467,7.50871377441002
8969,8.01365802706864,8.733427583101617,7.508722697263918
8970,8.01537976092334,8.734107933786131,7.510301663367674
8971,8.013367713557775,8.733057086585527,7.509225317110808
8972,8.016157047121116,8.733196876930625,7.510122485148318
8973,8.01698009452067,8.733336295306488,7.5093194204552445
8974,8.016222004182328,8.7344964374346,7.511429953376646
8975,8.016166680162517,8.734864024512696,7.5112175174703735
8976,8.012946254797775,8.734985059797328,7.5120660317237276
8977,8.014112011219813,8.735200297035114,7.512218846315586
8978,8.01401379656106,8.736534246007086,7.512637608724029
8979,8.015274162081642,8.737995721032547,7.511941134153435
8980,8.016976843607434,8.737343569328083,7.511331996392228
8981,8.015851166911656,8.737306755118327,7.511040119534865
8982,8.018132621535884,8.736607329971601,7.510301180369649
8983,8.014158420720028,8.736450897424282,7.511460205755491
8984,8.013770628426144,8.734706788702033,7.508919248170163
8985,8.013302303863629,8.732820239534453,7.510823343655276
8986,8.01106686883768,8.734126810496306,7.510824895901959
8987,8.014295265732146,8.732190530327696,7.510582542275371
8988,8.013727991665439,8.733389238263912,7.510656315352371
8989,8.014009420870625,8.733045402140762,7.510060378861563
8990,8.015826219270672,8.733519747014785,7.510824030920799
8991,8.014787105985878,8.735891133249556,7.5099606484102335
8992,8.017122701673241,8.734922255433943,7.511206530323805
8993,8.014022792309541,8.736844682460747,7.511215036441669
8994,8.017233349498799,8.737119414009666,7.51095765466597
8995,8.019953523202924,8.73881860420642,7.514185609694859
8996,8.020098111354908,8.740826558812381,7.513856351946534
8997,8.018880512683232,8.73636920136344,7.512240004248418
8998,8.017505449260549,8.739062713580767,7.511993242743052
8999,8.015547211550164,8.738184697825368,7.510640408041345
9000,8.01317737138248,8.737469634054234,7.512765240278443
9001,8.011536755511772,8.736279330012865,7.511152599613209
9002,8.015402225512888,8.734261461638106,7.51114857309678
9003,8.014980567452602,8.734426927511098,7.508874834919767
9004,8.01490185125826,8.73192896364923,7.508642178355438
9005,8.014837042231267,8.733127031630989,7.50973514556437
9006,8.013525271734695,8.733063407804806,7.5088911222535994
9007,8.014995825256081,8.732235809704981,7.509746020522375
9008,8.014307271717076,8.733767621833037,7.509576536717962
9009,8.014987425089833,8.734371707714905,7.511165185757921
9010,8.016392659916397,8.737369144706967,7.513207860344695
9011,8.015146389408633,8.737079265636497,7.510941217664094
9012,8.016131700976677,8.737575285955378,7.512623331406195
9013,8.014933955185047,8.738556705545438,7.511569245058886
9014,8.013876927550504,8.73682890229479,7.512032125397363
9015,8.01466857886259,8.736931360588331,7.512270970045297
9016,8.01365892608869,8.736379422975455,7.5106767758163935
9017,8.015707996015275,8.735699981036479,7.512410646243951
9018,8.015289541155106,8.734984204977394,7.5112194088247435
9019,8.01479233216821,8.733004505087125,7.511218200541345
9020,8.015582698262216,8.733806872811414,7.5093502583784915
9021,8.01344502899418,8.733512348596218,7.5093045860457845
9022,8.01659344025273,8.732994245237835,7.50897826236886
9023,8.015482249691495,8.733210184116416,7.507834717439743
9024,8.014396822293554,8.73358385313581,7.5083958710653995
9025,8.016184810658743,8.73526885011,7.5094068337494155
9026,8.014577181658353,8.735660707395386,7.510141760347605
9027,8.017530973782003,8.735751229000975,7.510883116985856
9028,8.016275951773396,8.735501757178133,7.5107570218141495
9029,8.014255940749544,8.736171304975214,7.512306033670985
9030,8.014527072488368,8.735211531715652,7.512598558897307
9031,8.01159608569575,8.735116758077051,7.511571073877388
9032,8.014019678900679,8.735730428914195,7.512677176048818
9033,8.01349705397665,8.735204576044941,7.511745525103566
9034,8.014489387948311,8.735559354118543,7.511232343122898
9035,8.015837237876074,8.733634570576474,7.509308714195675
9036,8.013911866424149,8.734163653142273,7.508196993707012
9037,8.017096465696417,8.734525636500821,7.51053693744619
9038,8.014470477766544,8.733041908102745,7.5099199807839
9039,8.013668514691334,8.733161266439456,7.509147070791079
9040,8.015238341995913,8.732879786563016,7.510255929943121
9041,8.013760111572589,8.734265883016338,7.509576790370782
9042,8.015533978784859,8.733292747394922,7.510902305511254
9043,8.014979551051214,8.734877572753062,7.509664794421722
9044,8.014220457848042,8.736944791448206,7.511110523633047
9045,8.012995623188964,8.734916965865725,7.512060258141989
9046,8.009898006946283,8.73503222993534,7.509711369159326
9047,8.014610219790356,8.736163811828671,7.514393598414429
9048,8.010165238531483,8.737990694482992,7.514434445392645
9049,8.010400963356108,8.73522556481704,7.51529249574114
9050,8.015344713145026,8.732253167826538,7.514098623197336
9051,8.014678961520454,8.733411899801055,7.509579731784094
9052,8.01539518108772,8.732922381124782,7.511170356845328
9053,8.01416760614492,8.734224854941733,7.509661687299703
9054,8.014314582413748,8.732175814838442,7.508561564314365
9055,8.015666385000197,8.732196068433206,7.50835665889947
9056,8.013999376971046,8.733146944185963,7.507545133551583
9057,8.015221259112353,8.732821505255478,7.509990283522187
9058,8.014809243331827,8.734333475813473,7.5095941997627484
9059,8.014355894058276,8.73380883769846,7.509744713626825
9060,8.015613712808038,8.735585165542547,7.511274544916383
9061,8.013715980754915,8.735588297293239,7.510095011134706
9062,8.015904891866116,8.73547719453087,7.51195607658083
9063,8.01514505274565,8.73725899829549,7.5111806006227715
9064,8.014693359412728,8.73724970995708,7.512391923855818
9065,8.016583302707973,8.737335542422713,7.512121111029751
9066,8.015203415214568,8.73603674924137,7.510217911231622
9067,8.015492743554658,8.734931163206832,7.510948393187032
9068,8.015444875800755,8.735282146072072,7.510760581683691
9069,8.013303881859763,8.732794720401019,7.511526937043311
9070,8.015430739176335,8.733939275175137,7.511707254193931
9071,8.01426612388871,8.732968254461506,7.509012566366464
9072,8.015340854381849,8.733793702273415,7.511261737868503
9073,8.01505800632022,8.732578846631426,7.509112386981319
9074,8.014669059544477,8.733674156196061,7.5090722623218005
9075,8.015318348623019,8.734699996723352,7.509781316369207
9076,8.01290393901321,8.735390338593035,7.50997430659967
9077,8.014235513269405,8.73565603941126,7.511543821730862
9078,8.013527966281604,8.736549610675167,7.511027632133801
9079,8.014024619767556,8.738403171077897,7.5121576082623145
9080,8.016632214077147,8.737104798311943,7.5120464862084155
9081,8.014728884295721,8.736523651082267,7.511276167470086
9082,8.017242381712322,8.736219181709702,7.511915096832378
9083,8.015739086097842,8.736091299635644,7.512669251896684
9084,8.014449474424824,8.735635412439377,7.511743027712426
9085,8.014037265311401,8.734380005985354,7.511655575737984
9086,8.013067575891764,8.734441783257866,7.510150900284114
9087,8.015412342738601,8.73372208557381,7.510065827390611
9088,8.015174767120108,8.733847082594234,7.509907450897836
9089,8.014136323042502,8.73376911812228,7.509045817418435
9090,8.015500460942503,8.732709652683116,7.509727985058832
9091,8.014304046246464,8.734333176759941,7.50950315801919
9092,8.016415339851848,8.733299106208628,7.511091907727296
9093,8.01431106464331,8.733592155169335,7.510615502090843
9094,8.01487539590676,8.735246910651119,7.510725326228424
