t,sync_wavelet_extra,async_wavelet_extra
1.278,0.00035870054801882855,9.424554043572458e-05
1.2785,0.0001730669498402183,-4.3281679894965354e-05
1.279,1.0170853317050747e-08,-0.00017173428749170207
1.2795,-0.0001635731091976848,-0.0003164568523206994
1.28,-0.0003235911567515277,-0.00050332907050529
1.2805,-0.0004767227133444388,-0.0007352988125087683
1.281,-0.0006077416252264114,-0.000984964744514837
1.2815,-0.0006952557490747823,-0.0012048697289725049
1.282,-0.000721357256177923,-0.001348104326867919
1.2825,-0.0006801259173406098,-0.0013875693377486211
1.283,-0.0005810073601523228,-0.001324203184203654
1.2835,-0.000445559035522033,-0.001181712452774445
1.284,-0.0002996196155311976,-0.0009935718622617789
1.2845,-0.0001656066397142635,-0.0007915442186414796
1.285,-5.897260101990991e-05,-0.0006013088480218915
1.2855,1.0848119982851406e-05,-0.0004437365880731994
1.286,3.796504222008374e-05,-0.0003365330679587151
1.2865,1.8953790849905643e-05,-0.0002931343006409154
1.287,-4.649265691088835e-05,-0.0003202252225460558
1.2875,-0.00015477287378020936,-0.00041678522528166683
1.288,-0.0002985463921885553,-0.0005752766610985476
1.2885,-0.00046740374629408255,-0.0007831029287648219
1.289,-0.0006481260755184448,-0.0010227740389522212
1.2895,-0.0008244897480875498,-0.0012712608370329473
1.29,-0.000977236818001314,-0.001499861223915943
1.2905,-0.0010846406468472502,-0.0016751253751884736
1.291,-0.0011241005113976944,-0.001761302441264419
1.2915,-0.001075904166898391,-0.0017260970446189496
1.292,-0.0009300737752955543,-0.0015512814216952092
1.2925,-0.0006944872893473728,-0.0012453797494431686
1.293,-0.0003989746736379043,-0.0008502311621425098
1.2935,-9.014358166366116e-05,-0.0004335196689166711
1.294,0.00018274692710799648,-6.79539347554196e-05
1.2945,0.0003834147907564556,0.00019171960838800236
1.295,0.0004963280001536336,0.0003203961735809102
1.2955,0.0005229704182103325,0.00031833959956864446
1.296,0.0004712704332507693,0.00019815968846163652
1.2965,0.00034664838291615724,-2.5501127538303342e-05
1.297,0.00015031773962855162,-0.00033758284649123893
1.2975,-0.00011502474151565411,-0.0007175362974645071
1.298,-0.0004356980124091838,-0.0011328063337293255
1.2985,-0.0007787093274429568,-0.0015348227373638925
1.299,-0.0010903519112910411,-0.0018606499010444613
1.2995,-0.0013068149414961943,-0.0020441830577047153
1.3,-0.0013766873674504513,-0.0020380953918064473
1.3005,-0.001285944278553741,-0.001838896100027932
1.301,-0.0010697859246753742,-0.0014990517264085032
1.3015,-0.0008004831764147765,-0.001112918248497484
1.302,-0.0005554364428732888,-0.0007793656260835682
1.3025,-0.00038389981655580175,-0.0005616885328096569
1.303,-0.0002922056339382828,-0.00046890629425121947
1.3035,-0.0002543133483169605,-0.0004677614821096777
1.304,-0.00023769258294300242,-0.000513807908117293
1.3045,-0.00022661593431881906,-0.0005796108715593884
1.305,-0.00022977130960294087,-0.0006642283305065185
1.3055,-0.00027063855937804185,-0.0007829238020044178
1.306,-0.000368669995465255,-0.0009474556865120961
1.3065,-0.0005225896939768063,-0.001149649448661096
1.307,-0.0007046219030228786,-0.0013565893420311114
1.3075,-0.0008684585805760363,-0.001519185912003401
1.308,-0.0009666209135233358,-0.0015895699708726918
1.3085,-0.0009677790585160045,-0.0015384140843007934
1.309,-0.0008651451007780803,-0.0013635309832344174
1.3095,-0.0006736418478545992,-0.0010870300393024228
1.31,-0.00042124230325357915,-0.0007460574119538459
1.3105,-0.0001420352267130441,-0.0003849294061537142
1.311,0.00012645871630536455,-5.1570906561269185e-05
1.3115,0.0003457920212272365,0.00020607822691509227
1.312,0.00048377758726943703,0.00034917520911099807
1.3125,0.0005251575672533432,0.00036115636006854243
1.313,0.00047840148519754045,0.0002560336048583653
1.3135,0.00037224163559529324,7.373491544112985e-05
1.314,0.00024324852213180082,-0.00013610083597906706
1.3145,0.00012259785987321295,-0.0003315238511561283
1.315,2.9546229012213742e-05,-0.00048687439852379566
1.3155,-2.7792861389976523e-05,-0.0005913569788402092
1.316,-4.960709072530985e-05,-0.0006442725772547195
1.3165,-4.392148232164278e-05,-0.0006532074553357596
1.317,-2.7450377380002962e-05,-0.0006347240828171407
1.3175,-2.310258737515763e-05,-0.0006122052589882231
1.318,-5.182762609601588e-05,-0.0006077230941020247
1.3185,-0.00012235781856044184,-0.0006314304865864253
1.319,-0.0002257667394902354,-0.0006759363991350664
1.3195,-0.00033911686343308884,-0.0007203802386394953
1.32,-0.00043600645627604045,-0.0007419699338313797
1.3205,-0.0004970906619418583,-0.0007276099388285415
1.321,-0.0005143741429241047,-0.0006787886175105822
1.3215,-0.00048825915434008623,-0.0006080980395152741
1.322,-0.0004218079919798197,-0.0005313985034791271
1.3225,-0.00031859381449416633,-0.0004617852155608162
1.323,-0.00018727614690811762,-0.00040889888308127324
1.3235,-4.8902256577799155e-05,-0.0003816952478873343
1.324,6.283527697350592e-05,-0.0003889580912625222
1.3245,0.00011498016539083085,-0.0004338045453854786
1.325,9.578033702733003e-05,-0.0005056000520215758
1.3255,2.4935276539789577e-05,-0.0005779545239861206
1.326,-5.7353824299735245e-05,-0.0006177372255989239
1.3265,-0.00011392653951683188,-0.000599882481652248
1.327,-0.00012712064323022832,-0.0005172219798969166
1.3275,-9.82992976241866e-05,-0.00037998396249290533
1.328,-3.806770471184598e-05,-0.00020935763259870678
1.3285,4.029266403863944e-05,-3.2622607259180746e-05
1.329,0.00012092135161172828,0.00011830501197411933
1.3295,0.0001848253703115637,0.0002095273446010263
1.33,0.00021376832173161122,0.00021326553094190969
1.3305,0.00019710925473402378,0.00011912182920590484
1.331,0.00013621942429935182,-5.920549533628384e-05
1.3315,4.3175680052304e-05,-0.00028776913568648874
1.332,-6.470624855675146e-05,-0.0005251030993078823
1.3325,-0.00017017327703765193,-0.000735560082305728
1.333,-0.0002582762914578565,-0.0008955603478784553
1.3335,-0.00031621253758639756,-0.0009918081848120676
1.334,-0.0003333556749124139,-0.0010166309251641106
1.3345,-0.00030287249748810164,-0.0009658326890245331
1.335,-0.00022412000326048521,-0.000840344224790693
1.3355,-0.00010459563842348793,-0.0006498038761664723
1.336,3.849835696709124e-05,-0.00041635332898881016
1.3365,0.0001767909044125747,-0.00017761051830265153
1.337,0.000271434277300424,1.3980442656757628e-05
1.3375,0.0002802104174136588,0.00010027606046914865
1.338,0.00017287239163004458,3.68530320631327e-05
1.3385,-5.089817947268503e-05,-0.0001843964007324833
1.339,-0.00035280474083249937,-0.0005239495359981535
1.3395,-0.0006659920547461735,-0.000905692694516072
1.34,-0.0009215931094622514,-0.00124709195207467
1.3405,-0.0010770843851673575,-0.0014911098885154496
1.341,-0.001129367144130128,-0.0016209841150852822
1.3415,-0.001105809867065276,-0.0016517747639195075
1.342,-0.0010412900803745027,-0.0016086036912999564
1.3425,-0.0009570397289966974,-0.0015079172962249652
1.343,-0.0008531761501405935,-0.001352032770866025
1.3435,-0.0007161497221870358,-0.0011363128032557891
1.344,-0.0005335779390915464,-0.0008615174543972191
1.3445,-0.00030687488827803577,-0.0005436638880695611
1.345,-5.56551813065867e-05,-0.00021684964892075342
1.3455,0.00018659823397763057,7.20667648430245e-05
1.346,0.0003816774860962266,0.0002746057648685162
1.3465,0.0004952645442065354,0.00035245620363709613
1.347,0.0005021847143470811,0.00028510778722035666
1.3475,0.0003901489140487642,7.310191492836489e-05
1.348,0.0001659841321326177,-0.0002588883976721166
1.3485,-0.00013569278804525479,-0.0006569385237604448
1.349,-0.00044903318943842723,-0.001036826754270576
1.3495,-0.0006891632469671507,-0.0012985320208313662
1.35,-0.0007820372680175946,-0.0013603599679112692
1.3505,-0.0006987279340975375,-0.0011989878253698422
1.351,-0.00047237680658339956,-0.0008692369020911522
1.3515,-0.00018416789633666039,-0.0004849376922953768
1.352,7.484328913314282e-05,-0.00016750308191213818
1.3525,0.0002426713361192549,7.790586043814793e-06
1.353,0.0003037220016958976,3.5917019554828516e-05
1.3535,0.00027910306045866786,-3.403502569336326e-05
1.354,0.00020276990514684197,-0.0001390464251212251
1.3545,0.00010176386316001576,-0.00023822409149364934
1.355,-9.928385949502985e-06,-0.00032543950182298287
1.3555,-0.00012696103346309482,-0.0004182850015727715
1.356,-0.0002464516487707322,-0.0005368492573996607
1.3565,-0.0003655588453714844,-0.0006870897087394253
1.357,-0.0004819298208579256,-0.0008559619664999404
1.3575,-0.0005930959653114491,-0.0010167879915593111
1.358,-0.000692769479655874,-0.0011387015327850706
1.3585,-0.0007659737883056465,-0.001194264986543955
1.359,-0.0007875849824688485,-0.0011630072550169739
1.3595,-0.0007282360759966109,-0.00103292382436596
1.36,-0.0005674501332468918,-0.0008035254381878431
1.3605,-0.00030818111864441193,-0.0004911120904321326
1.361,1.6401952038367623e-05,-0.00013202879927204483
1.3615,0.0003502412238683838,0.00022187272503547748
1.362,0.000633552360448427,0.0005165222155196998
1.3625,0.0008231715995055504,0.0007111760241570156
1.363,0.0009026704918855702,0.0007871900425405734
1.3635,0.0008788849799963503,0.000746502407819137
1.364,0.0007713173578702227,0.000604499684015777
1.3645,0.0006037372826541709,0.0003845488621168452
1.365,0.0004016586766864706,0.00011647062450387427
1.3655,0.00019198389236212452,-0.0001651052368045802
1.366,-3.547950562903657e-07,-0.0004268720194310023
1.3665,-0.00015888507393081226,-0.0006459967475763533
1.367,-0.00028020696461165256,-0.0008157929059879879
1.3675,-0.0003722716565953373,-0.0009430306271864763
1.368,-0.0004471630136529413,-0.001038565450468157
1.3685,-0.0005134803759480396,-0.0011078692246226738
1.369,-0.000572706716963627,-0.001147127394676575
1.3695,-0.0006197255069365276,-0.0011456213582693125
1.37,-0.0006445025843405912,-0.0010909884848332918
1.3705,-0.0006328266900685373,-0.0009737194240878674
1.371,-0.0005677280095693274,-0.0007902304316969327
1.3715,-0.00043574098488877925,-0.0005469471483320111
1.372,-0.00023998527157821945,-0.00026781410394476556
1.3725,-1.5030990142384028e-05,-3.0384372427824405e-06
1.373,0.00016863556549766414,0.00016991831755499662
1.3735,0.0002225550853089394,0.00016426243681311013
1.374,8.079810346403233e-05,-7.714593925763426e-05
1.3745,-0.00025530440276400675,-0.0005377451973222784
1.375,-0.0006976378815138334,-0.0011078362825311851
1.3755,-0.0010974604479313194,-0.0016129010082940169
1.376,-0.001310128712227447,-0.0018843012014470683
1.3765,-0.0012634309766474173,-0.0018353129482013744
1.377,-0.0009887361940746544,-0.0014970053996508866
1.3775,-0.0005972476343778016,-0.0009933284549115328
1.378,-0.00021932917962632492,-0.0004750734881453908
1.3785,5.370285459269009e-05,-5.649037241737082e-05
1.379,0.00019367086599168424,0.0002113500636228633
1.3795,0.00022180350169797414,0.0003284461750030427
1.38,0.00017793122509960496,0.00031884109405893755
1.3805,9.70569873770683e-05,0.0002130261093186679
1.381,3.089765767123496e-06,4.5261324613397807e-05
1.3815,-8.706482207591535e-05,-0.00014548568683470922
1.382,-0.00016064072544335971,-0.00032234625118774947
1.3825,-0.00021173688403913863,-0.00046382771394414696
1.383,-0.00024490042162920664,-0.0005720724732407316
1.3835,-0.0002728827763032255,-0.0006667635814363272
1.384,-0.0003074152644038726,-0.0007666135971515206
1.3845,-0.00034861897310994644,-0.0008702194042935773
1.385,-0.000380844667212614,-0.0009492470561620866
1.3855,-0.00037916477528586955,-0.0009597437437010397
1.386,-0.0003241558561604805,-0.0008667949470373169
1.3865,-0.00021696317288903005,-0.0006693205609933342
1.387,-8.517499871148765e-05,-0.0004099908957778457
1.3875,2.5791068901096807e-05,-0.00016218338187691124
1.388,7.275166265513071e-05,8.400010609766667e-07
1.3885,3.549904336181775e-05,3.761869116460344e-05
1.389,-7.40250679235439e-05,-4.7194963175279994e-05
1.3895,-0.00021959162841377202,-0.00021290461692806317
1.39,-0.0003602694697666755,-0.0004083645137920246
1.3905,-0.0004693378664094574,-0.000595658228657149
1.391,-0.00054168782387345,-0.000758705886157694
1.3915,-0.0005872670622461009,-0.0008957489732839127
1.392,-0.000616786219633435,-0.0010045092558891144
1.3925,-0.0006293192533531999,-0.001070685561943956
1.393,-0.0006089474004240714,-0.0010663483765864705
1.3935,-0.0005321582936368763,-0.0009595324722585059
1.394,-0.0003823248944990645,-0.0007317705982366207
1.3945,-0.00016387884015396257,-0.00039587091969181017
1.395,9.194442892475263e-05,-3.359668698750594e-06
1.3955,0.0003343226804962241,0.00036612394323253303
1.396,0.0005102714877774684,0.0006311093773115347
1.3965,0.0005829304425603772,0.0007367601649283994
1.397,0.0005411140812113257,0.0006699481817185436
1.3975,0.00039762790852652225,0.00045564793823515515
1.398,0.00018216359296546538,0.00014316587793598284
1.3985,-6.388593242360331e-05,-0.0002051624839663608
1.399,-0.0002900288075482565,-0.0005194184536091147
1.3995,-0.00044335661247804794,-0.0007302595392920082
1.4,-0.00048473584407475456,-0.0007886376252854124
1.4005,-0.000409502921637298,-0.0006920924936008988
1.401,-0.00025794413694590684,-0.0004982482595254434
1.4015,-0.00010296473699393387,-0.0003076451004387727
1.402,-1.709469289693187e-05,-0.00021783398882788975
1.4025,-3.6994418234864505e-05,-0.00027355351616888883
1.403,-0.00014730360110218576,-0.00044428252400345553
1.4035,-0.0002933225704117049,-0.0006439839661335637
1.404,-0.0004130707811046002,-0.0007804464917297125
1.4045,-0.0004680197426802147,-0.0008034842394017217
1.405,-0.00045558081666878644,-0.0007244929482327218
1.4055,-0.00040064478972435174,-0.0006002941188850099
1.406,-0.0003366170501587721,-0.0004963063263673231
1.4065,-0.00028966046780330473,-0.0004533779027434816
1.407,-0.0002732010023739422,-0.0004753635336217725
1.4075,-0.0002903459714526941,-0.0005384811939103489
1.408,-0.00033737837373527937,-0.0006106652367178399
1.4085,-0.0004041195149076459,-0.0006669546646057543
1.409,-0.00047266944937523103,-0.0006940944766180618
1.4095,-0.0005189116986671602,-0.0006866377302433587
1.41,-0.0005187510229881639,-0.0006411515454076608
1.4105,-0.00045621176192988777,-0.0005533720803706157
1.411,-0.00032832840414073034,-0.0004190536376830859
1.4115,-0.00014438670946747743,-0.00023693946719319708
1.412,7.828564190351152e-05,-1.2416882976736511e-05
1.4125,0.0003178956979440253,0.00023920406445234824
1.413,0.0005495872926780294,0.0004916574850458646
1.4135,0.0007468870225817682,0.0007113112210255677
1.414,0.0008858881786857755,0.0008656802547401715
1.4145,0.0009514165778103992,0.0009331817426042268
1.415,0.000941076000705228,0.0009084279171428165
1.4155,0.0008638602531380179,0.0008000602296962523
1.416,0.0007343371662377138,0.0006235752923927589
1.4165,0.0005668280048662112,0.0003948193171208133
1.417,0.0003733047545884969,0.00012818937243291005
1.4175,0.000165171837581841,-0.0001606629645356999
1.418,-4.3569963888118765e-05,-0.00045055904301819665
1.4185,-0.0002342882606456467,-0.0007118792335244278
1.419,-0.0003841360983788958,-0.0009072264262806682
1.4195,-0.00046954072233268483,-0.0009976200237326706
1.42,-0.0004726132900207667,-0.0009545100424292281
1.4205,-0.0003884244070195865,-0.0007735473875314457
1.421,-0.00022929211464613885,-0.0004821735480559391
1.4215,-2.3218208062317884e-05,-0.00013494912086669178
1.422,0.00019241186452214593,0.0002014335253225116
1.4225,0.00037759708483582296,0.0004642795721416175
1.423,0.0004942420546866308,0.0006042785905003445
1.4235,0.0005105420003188429,0.0005890664724575665
1.424,0.0004092156171754789,0.00040815055083522826
1.4245,0.00019873679689379114,8.216974076713496e-05
1.425,-8.051418578719673e-05,-0.00033105049137482293
1.4255,-0.00036417402973199875,-0.0007452972982038644
1.426,-0.000586068328052287,-0.0010719589845961418
1.4265,-0.0007031039077215134,-0.0012504383727809365
1.427,-0.0007078721341923261,-0.0012645721811407396
1.4275,-0.0006226778327669977,-0.001136955045732226
1.428,-0.00048202954211548155,-0.0009097293278296745
1.4285,-0.00031691443004116875,-0.0006277439782011056
1.429,-0.00014917832302217685,-0.00033259447839009747
1.4295,5.627725249937124e-06,-6.33803807442524e-05
1.43,0.00013399929476608197,0.00014475380894928791
1.4305,0.00022359355304956617,0.00026708926377262037
1.431,0.0002652091810041231,0.0002954308693699541
1.4315,0.00025491811055955275,0.0002377058764682326
1.432,0.00019522331050357048,0.00011134858161935697
1.4325,9.580404026449953e-05,-6.373947306277655e-05
1.433,-2.631784531447226e-05,-0.0002679412832259437
1.4335,-0.00014886409160904033,-0.0004808969376814601
1.434,-0.0002495905125134279,-0.0006802878259442285
1.4345,-0.000312802139463263,-0.0008426386721709363
1.435,-0.00033331354835025367,-0.0009458413539697051
1.4355,-0.0003158683548230534,-0.0009729174024814679
1.436,-0.0002717174036814021,-0.0009174647429733413
1.4365,-0.00021563421409771306,-0.0007899087462128016
1.437,-0.0001645137531698066,-0.0006202535843502228
1.4375,-0.0001355328038944707,-0.0004520215728773339
1.438,-0.0001415867609447613,-0.00032689293272206567
1.4385,-0.00018508111757843996,-0.000267410814799253
1.439,-0.0002546740956223973,-0.00026875294167975515
1.4395,-0.00032917094484211085,-0.0003056548481608775
1.44,-0.000388033996611044,-0.00035043154575624565
1.4405,-0.00042260411233094856,-0.00039057585902881693
1.441,-0.000440561390859413,-0.00043486415579898214
1.4415,-0.00045981288718399677,-0.0005041654587302753
1.442,-0.0004945013241145716,-0.0006120880704357338
1.4425,-0.0005411361904814678,-0.0007465354704873388
1.443,-0.0005738723989331309,-0.0008639321022939956
1.4435,-0.0005538267204567538,-0.0009027065490100983
1.444,-0.0004495608943656868,-0.0008125115788667162
1.4445,-0.0002582806513568753,-0.0005848140468306097
1.445,-1.4829341897080312e-05,-0.00026622969386858085
1.4455,0.0002187664004342228,5.62374990816987e-05
1.446,0.0003788367084392136,0.00029188939083851545
1.4465,0.00042641039667601507,0.00038410949202137144
1.447,0.0003596340935944241,0.00032774297999202547
1.4475,0.00020744085426847072,0.00015918728217344081
1.448,1.1950403733987545e-05,-6.950442573686613e-05
1.4485,-0.00018813620653521126,-0.000313711619790964
1.449,-0.0003660712518245719,-0.000545120989519203
1.4495,-0.000508460140518088,-0.0007483906961903235
1.45,-0.0006131367135899559,-0.0009147815480019397
1.4505,-0.0006847548493150003,-0.001039071209268819
1.451,-0.0007285592878000381,-0.0011195140928823425
1.4515,-0.0007456479498064504,-0.0011578708731938996
1.452,-0.0007338350067276904,-0.001158366571554611
1.4525,-0.0006933969347790524,-0.0011265860886634413
1.453,-0.0006317818629384914,-0.0010691020957755266
1.4535,-0.000562394499066013,-0.00099328800549297
1.454,-0.000498413837013711,-0.000906482654888151
1.4545,-0.0004466432428545888,-0.0008147008649971916
1.455,-0.0004056431938870602,-0.0007220564410353688
1.4555,-0.0003691582668782389,-0.0006318930336480043
1.456,-0.00033292325609109283,-0.0005494467428389544
1.4565,-0.00030112426648231576,-0.00048452675948761976
1.457,-0.00028835836099898446,-0.00045195210900258955
1.4575,-0.00031455490029904006,-0.0004679029587130472
1.458,-0.0003940172589464383,-0.0005423167491472084
1.4585,-0.0005238793542506127,-0.0006704759942989978
1.459,-0.0006790447480661782,-0.0008289860978835437
1.4595,-0.0008179474053678882,-0.0009799728226892606
1.46,-0.0008970160955551681,-0.0010823515102454887
1.4605,-0.0008858693490290852,-0.0011040205398381879
1.461,-0.0007749683387863146,-0.001028519399840138
1.4615,-0.0005734178279131202,-0.0008547781974978948
1.462,-0.0003017401022042275,-0.0005941718274797121
1.4625,1.3610153192837674e-05,-0.00026949154240426057
1.463,0.00034167557859276647,8.445273770509598e-05
1.4635,0.0006476373245921255,0.00042317394545602813
1.464,0.0008966066728784907,0.0007006897085106718
1.4645,0.0010601617820574058,0.0008804222702386703
1.465,0.0011215479559301936,0.0009423556276833952
1.4655,0.0010768678203770972,0.0008834034711357758
1.466,0.0009339015477848012,0.0007141666156596715
1.4665,0.0007116644513045382,0.00045702136506188014
1.467,0.0004405010973530671,0.00014595744341120993
1.4675,0.0001588699502246964,-0.00017636052104424114
1.468,-9.562617817681527e-05,-0.0004676346960067207
1.4685,-0.00029752375422657416,-0.0006977936496048286
1.469,-0.0004396440846654502,-0.0008557885593562398
1.4695,-0.0005293612217711506,-0.000946334688175851
1.47,-0.0005774970099956491,-0.0009793141845108738
1.4705,-0.0005875990807455567,-0.0009597569707996887
1.471,-0.0005526787724334896,-0.0008850662524851124
1.4715,-0.00046143793545717286,-0.0007508249955776132
1.472,-0.0003106035164837627,-0.0005616722117928066
1.4725,-0.00011667508142530297,-0.0003413210841533348
1.473,8.026936783257939e-05,-0.00013532109758159847
1.4735,0.00022541438577068366,-2.031149429049092e-06
1.474,0.00026895020131678757,7.125481566037037e-06
1.4745,0.00018733831554757359,-0.00013066523793390993
1.475,-6.1186268280388065e-06,-0.00039847701712164584
1.4755,-0.00026765363537975263,-0.0007460508748576315
1.476,-0.0005413420982839036,-0.0011089736692167966
1.4765,-0.0007770396061459989,-0.001427756346633677
1.477,-0.0009387209029060699,-0.0016569765254843502
1.4775,-0.001004011628120218,-0.001765475951393865
1.478,-0.0009625788062116132,-0.0017359615205390965
1.4785,-0.0008184927015038794,-0.0015691630922343295
1.479,-0.0005937340302319905,-0.0012887319714959488
1.4795,-0.0003261569049154264,-0.0009391808829875799
1.48,-5.9707702338056436e-05,-0.0005748357874779841
1.4805,0.00016774001550996803,-0.00024628071015923424
1.481,0.00033143239774293483,7.654130752564353e-06
1.4815,0.00041949192390045584,0.00016107462375420642
1.482,0.0004296992337117579,0.00020083028153459434
1.4825,0.00036828243475055706,0.00012931134408647758
1.483,0.00025078183302037116,-3.2327990532691064e-05
1.4835,0.00010098556447330569,-0.0002469131809916058
1.484,-5.456922553931006e-05,-0.00047206094496807975
1.4845,-0.00019408239203679386,-0.0006733684435894295
1.485,-0.00030504849640243395,-0.0008316660339480993
1.4855,-0.0003836588832997534,-0.0009413106845356137
1.486,-0.0004313408197637101,-0.0010038082421136645
1.4865,-0.0004521560779257458,-0.001023065678715637
1.487,-0.00045225440034487435,-0.0010045199665709823
1.4875,-0.00043957397766921107,-0.0009556927157671235
1.488,-0.0004218569935965583,-0.0008851669764689834
1.4885,-0.00040352084907123133,-0.000800038787790036
1.489,-0.0003839971649171239,-0.0007045336420064093
1.4895,-0.00035961868207857556,-0.0006020573842271269
1.49,-0.00032855547062491655,-0.0005002855826693226
1.4905,-0.0002958211285126486,-0.00041620921646582797
1.491,-0.00027460070186074244,-0.0003767086806435485
1.4915,-0.00028152689499012887,-0.0004110102423035755
1.492,-0.00032673148108807766,-0.0005352130235639899
1.4925,-0.0004034035070332578,-0.0007354448551178977
1.493,-0.000483898050067561,-0.0009611543380728954
1.4935,-0.0005275579008760466,-0.0011378834669926743
1.494,-0.0004988819312675746,-0.0011978453780352237
1.4945,-0.0003870283352856949,-0.0011131003365176754
1.495,-0.00021479858646605084,-0.0009111268493652771
1.4955,-3.066647180507269e-05,-0.0006621623545139273
1.496,0.00011185392015445049,-0.000445977827716997
1.4965,0.000175145036549361,-0.0003187584182942426
1.497,0.00014746305111472966,-0.0002983208576234962
1.4975,3.9818578745575075e-05,-0.0003708242206801924
1.498,-0.00012340981085540333,-0.0005076168963205455
1.4985,-0.00031216460737051665,-0.0006782770850926928
1.499,-0.0004949370679663654,-0.0008547801856968297
1.4995,-0.0006432628781925687,-0.0010115880268394759
1.5,-0.0007385924195041693,-0.0011280330558160931
1.5005,-0.0007778483285908258,-0.0011934065740668268
1.501,-0.0007724371561564118,-0.0012099514988748521
1.5015,-0.0007407594386973628,-0.0011902552472584898
1.502,-0.0006997856092787663,-0.0011508006759601928
1.5025,-0.0006607106754822258,-0.0011063229237524767
1.503,-0.0006290163432847026,-0.0010676718300960566
1.5035,-0.0006063499907618161,-0.0010420918520919087
1.504,-0.0005921834449623819,-0.001033238597846636
1.5045,-0.0005847296387597638,-0.001039868748309354
1.505,-0.0005813719733581568,-0.0010548142724365916
1.5055,-0.0005792011473778974,-0.0010667367642294106
1.506,-0.0005762366269571204,-0.001065244367509763
1.5065,-0.000573117793148333,-0.0010468770272364846
1.507,-0.0005740326492514828,-0.0010180498365815944
1.5075,-0.0005856689963220467,-0.0009927431883074932
1.508,-0.0006142870471891989,-0.0009862631574802786
1.5085,-0.0006624556065207165,-0.0010088790452634118
1.509,-0.0007272344752737663,-0.001062614375142698
1.5095,-0.0008004008908434987,-0.0011415541532098332
1.51,-0.0008697863270377914,-0.0012334260918188185
1.5105,-0.0009204257392362108,-0.001320348521063918
1.511,-0.0009355278454168273,-0.001379352344231637
1.5115,-0.0008988769170749829,-0.0013856108174805618
1.512,-0.0007999713277917843,-0.0013201511179745423
1.5125,-0.0006404645625590576,-0.0011794078163002032
1.513,-0.0004376955127787694,-0.0009803821685214114
1.5135,-0.00022158807000692522,-0.0007565849346640785
1.514,-2.551001394309645e-05,-0.0005461111774059242
1.5145,0.00012374195410324971,-0.00037895060030471904
1.515,0.00021128000735418453,-0.00027065204397219115
1.5155,0.00023357455201755055,-0.00022374986045912157
1.516,0.0001955085886523038,-0.000232492617896421
1.5165,0.00010888965845986878,-0.0002858175319719441
1.517,-7.65346242847412e-06,-0.00036795057162959855
1.5175,-0.000130934558511677,-0.0004601778063242415
1.518,-0.0002399788255932431,-0.0005466113131873452
1.5185,-0.0003246707836429775,-0.0006218928478412453
1.519,-0.0003900276053761592,-0.000694803440243549
1.5195,-0.0004515525928283336,-0.0007829045779988218
1.52,-0.0005231340310082414,-0.0008991864884312273
1.5205,-0.0006045176788539734,-0.0010379440959598775
1.521,-0.0006763621631901951,-0.0011691949193455998
1.5215,-0.0007066396325661772,-0.0012470117606627673
1.522,-0.0006653697729819569,-0.0012289837619413309
1.5225,-0.0005395416406741241,-0.0010965472217358998
1.523,-0.0003399061410529441,-0.0008645447012286514
1.5235,-9.649842935210813e-05,-0.0005749238272717457
1.524,0.00015308789437687664,-0.00027976397515067276
1.5245,0.00037478451791701404,-2.4936501687421315e-05
1.525,0.0005430144917095688,0.00015724159248582082
1.5255,0.0006402986506625258,0.0002468930153071106
1.526,0.0006563094388813734,0.00023383200965789426
1.5265,0.0005895358639751183,0.00011835771815825717
1.527,0.0004500378487208212,-8.56067160152962e-05
1.5275,0.0002596565103760741,-0.0003496506147894912
1.528,4.8591418318209854e-05,-0.0006341846672121684
1.5285,-0.00014923079367741297,-0.0008935024388157828
1.529,-0.00029981631095365926,-0.0010804511321382323
1.5295,-0.0003732078528237934,-0.0011529701612484837
1.53,-0.00035100448419285804,-0.0010862098276730203
1.5305,-0.00023628387014685214,-0.0008879101294732519
1.531,-5.898258154876962e-05,-0.0006063291163958867
1.5315,0.00013072485217536842,-0.00031962420108200604
1.532,0.0002809390824338341,-0.00010703704549976459
1.5325,0.0003586106448444406,-1.695160064882754e-05
1.533,0.00035959966481496333,-5.129804310144126e-05
1.5335,0.0003029293197456455,-0.00017484739397719364
1.534,0.00021501387413393018,-0.00034068175167223944
1.5345,0.00011520878605175821,-0.0005138716984604553
1.535,1.0533456204127347e-05,-0.0006803872904928411
1.5355,-0.00010065742530297189,-0.000841135672453027
1.536,-0.00022176041798138064,-0.0010003205591270683
1.5365,-0.0003531211763252072,-0.0011572568194342832
1.537,-0.0004907806340087896,-0.0013045743377603607
1.5375,-0.0006269328761639581,-0.001430239784051003
1.538,-0.0007498404598217915,-0.0015196855351598659
1.5385,-0.0008429091106852999,-0.0015566487360807952
1.539,-0.0008851603862615287,-0.0015243630010367544
1.5395,-0.0008563523590793744,-0.0014101869402681241
1.54,-0.0007477808755004625,-0.001215090310102126
1.5405,-0.0005746079828398231,-0.0009646282187803258
1.541,-0.00038091940687327776,-0.0007130172365482142
1.5415,-0.0002297230997898902,-0.0005319840457373294
1.542,-0.00017866421208015174,-0.00048431616013723354
1.5425,-0.0002533254304178875,-0.0005943088344463767
1.543,-0.0004343192948685192,-0.0008333232117929696
1.5435,-0.0006667334730437004,-0.0011311878040747606
1.544,-0.0008857327546659936,-0.001407244360786103
1.5445,-0.001041951022793611,-0.0016018104945060173
